complaint_id,text,language,category,department,priority,template_group
HGL_0899,Ye urgent hai: meri return request bina reason cancel ho gayi. Please jaldi resolve karo.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_10
HGL_0900,Ye urgent hai: meri return request bina reason cancel ho gayi. Mujhe jaldi update chahiye.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_10
HGL_0901,Main apne account mein login nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0902,Main apne account mein login nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0903,Main apne account mein login nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0904,"Hello, main apne account mein login nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0905,"Hello, main apne account mein login nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0906,"Hello, main apne account mein login nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0907,"Please help, main apne account mein login nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0908,"Please help, main apne account mein login nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0909,"Please help, main apne account mein login nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0910,Mujhe help chahiye kyunki main apne account mein login nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0911,Mujhe help chahiye kyunki main apne account mein login nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0912,Mujhe help chahiye kyunki main apne account mein login nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0913,Ye urgent hai: main apne account mein login nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0914,Ye urgent hai: main apne account mein login nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0915,Ye urgent hai: main apne account mein login nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_01
HGL_0916,Mujhe login OTP receive nahi ho raha.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0917,Mujhe login OTP receive nahi ho raha. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0918,Mujhe login OTP receive nahi ho raha. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0919,"Hello, mujhe login OTP receive nahi ho raha.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0920,"Hello, mujhe login OTP receive nahi ho raha. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0921,"Hello, mujhe login OTP receive nahi ho raha. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0922,"Please help, mujhe login OTP receive nahi ho raha.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0923,"Please help, mujhe login OTP receive nahi ho raha. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0924,"Please help, mujhe login OTP receive nahi ho raha. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0925,Mujhe help chahiye kyunki mujhe login OTP receive nahi ho raha.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0926,Mujhe help chahiye kyunki mujhe login OTP receive nahi ho raha. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0927,Mujhe help chahiye kyunki mujhe login OTP receive nahi ho raha. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0928,Ye urgent hai: mujhe login OTP receive nahi ho raha.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0929,Ye urgent hai: mujhe login OTP receive nahi ho raha. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0930,Ye urgent hai: mujhe login OTP receive nahi ho raha. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_02
HGL_0931,Mera account lock ho gaya hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0932,Mera account lock ho gaya hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0933,Mera account lock ho gaya hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0934,"Hello, mera account lock ho gaya hai.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0935,"Hello, mera account lock ho gaya hai. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0936,"Hello, mera account lock ho gaya hai. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0937,"Please help, mera account lock ho gaya hai.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0938,"Please help, mera account lock ho gaya hai. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0939,"Please help, mera account lock ho gaya hai. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0940,Mujhe help chahiye kyunki mera account lock ho gaya hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0941,Mujhe help chahiye kyunki mera account lock ho gaya hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0942,Mujhe help chahiye kyunki mera account lock ho gaya hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0943,Ye urgent hai: mera account lock ho gaya hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0944,Ye urgent hai: mera account lock ho gaya hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0945,Ye urgent hai: mera account lock ho gaya hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_03
HGL_0946,Main apna phone number update nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0947,Main apna phone number update nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0948,Main apna phone number update nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0949,"Hello, main apna phone number update nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0950,"Hello, main apna phone number update nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0951,"Hello, main apna phone number update nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0952,"Please help, main apna phone number update nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0953,"Please help, main apna phone number update nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0954,"Please help, main apna phone number update nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0955,Mujhe help chahiye kyunki main apna phone number update nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0956,Mujhe help chahiye kyunki main apna phone number update nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0957,Mujhe help chahiye kyunki main apna phone number update nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0958,Ye urgent hai: main apna phone number update nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0959,Ye urgent hai: main apna phone number update nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0960,Ye urgent hai: main apna phone number update nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_04
HGL_0961,Mera saved address disappear ho gaya.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0962,Mera saved address disappear ho gaya. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0963,Mera saved address disappear ho gaya. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0964,"Hello, mera saved address disappear ho gaya.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0965,"Hello, mera saved address disappear ho gaya. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0966,"Hello, mera saved address disappear ho gaya. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0967,"Please help, mera saved address disappear ho gaya.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0968,"Please help, mera saved address disappear ho gaya. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0969,"Please help, mera saved address disappear ho gaya. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0970,Mujhe help chahiye kyunki mera saved address disappear ho gaya.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0971,Mujhe help chahiye kyunki mera saved address disappear ho gaya. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0972,Mujhe help chahiye kyunki mera saved address disappear ho gaya. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0973,Ye urgent hai: mera saved address disappear ho gaya.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0974,Ye urgent hai: mera saved address disappear ho gaya. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0975,Ye urgent hai: mera saved address disappear ho gaya. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_05
HGL_0976,Main password reset nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0977,Main password reset nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0978,Main password reset nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0979,"Hello, main password reset nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0980,"Hello, main password reset nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0981,"Hello, main password reset nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0982,"Please help, main password reset nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0983,"Please help, main password reset nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0984,"Please help, main password reset nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0985,Mujhe help chahiye kyunki main password reset nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0986,Mujhe help chahiye kyunki main password reset nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0987,Mujhe help chahiye kyunki main password reset nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0988,Ye urgent hai: main password reset nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0989,Ye urgent hai: main password reset nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0990,Ye urgent hai: main password reset nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06
HGL_0991,App mujhe baar baar logout kar raha hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0992,App mujhe baar baar logout kar raha hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0993,App mujhe baar baar logout kar raha hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0994,"Hello, app mujhe baar baar logout kar raha hai.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0995,"Hello, app mujhe baar baar logout kar raha hai. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0996,"Hello, app mujhe baar baar logout kar raha hai. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0997,"Please help, app mujhe baar baar logout kar raha hai.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0998,"Please help, app mujhe baar baar logout kar raha hai. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_0999,"Please help, app mujhe baar baar logout kar raha hai. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_1000,Mujhe help chahiye kyunki app mujhe baar baar logout kar raha hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_1001,Mujhe help chahiye kyunki app mujhe baar baar logout kar raha hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_1002,Mujhe help chahiye kyunki app mujhe baar baar logout kar raha hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_1003,Ye urgent hai: app mujhe baar baar logout kar raha hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_1004,Ye urgent hai: app mujhe baar baar logout kar raha hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_1005,Ye urgent hai: app mujhe baar baar logout kar raha hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_07
HGL_1006,Main linked email change nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1007,Main linked email change nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1008,Main linked email change nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1009,"Hello, main linked email change nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1010,"Hello, main linked email change nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1011,"Hello, main linked email change nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1012,"Please help, main linked email change nahi kar pa rahi hoon.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1013,"Please help, main linked email change nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1014,"Please help, main linked email change nahi kar pa rahi hoon. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1015,Mujhe help chahiye kyunki main linked email change nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1016,Mujhe help chahiye kyunki main linked email change nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1017,Mujhe help chahiye kyunki main linked email change nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1018,Ye urgent hai: main linked email change nahi kar pa rahi hoon.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1019,Ye urgent hai: main linked email change nahi kar pa rahi hoon. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1020,Ye urgent hai: main linked email change nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_08
HGL_1021,Meri order history missing hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1022,Meri order history missing hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1023,Meri order history missing hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1024,"Hello, meri order history missing hai.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1025,"Hello, meri order history missing hai. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1026,"Hello, meri order history missing hai. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1027,"Please help, meri order history missing hai.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1028,"Please help, meri order history missing hai. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1029,"Please help, meri order history missing hai. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1030,Mujhe help chahiye kyunki meri order history missing hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1031,Mujhe help chahiye kyunki meri order history missing hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1032,Mujhe help chahiye kyunki meri order history missing hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1033,Ye urgent hai: meri order history missing hai.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1034,Ye urgent hai: meri order history missing hai. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1035,Ye urgent hai: meri order history missing hai. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09
HGL_1036,Same number se accidentally do accounts create ho gaye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1037,Same number se accidentally do accounts create ho gaye. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1038,Same number se accidentally do accounts create ho gaye. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1039,"Hello, same number se accidentally do accounts create ho gaye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1040,"Hello, same number se accidentally do accounts create ho gaye. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1041,"Hello, same number se accidentally do accounts create ho gaye. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1042,"Please help, same number se accidentally do accounts create ho gaye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1043,"Please help, same number se accidentally do accounts create ho gaye. Please jaldi resolve karo.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1044,"Please help, same number se accidentally do accounts create ho gaye. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1045,Mujhe help chahiye kyunki same number se accidentally do accounts create ho gaye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1046,Mujhe help chahiye kyunki same number se accidentally do accounts create ho gaye. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1047,Mujhe help chahiye kyunki same number se accidentally do accounts create ho gaye. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1048,Ye urgent hai: same number se accidentally do accounts create ho gaye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1049,Ye urgent hai: same number se accidentally do accounts create ho gaye. Please jaldi resolve karo.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1050,Ye urgent hai: same number se accidentally do accounts create ho gaye. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_10
HGL_1051,Mere account mein unknown transaction hua hai.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1052,Mere account mein unknown transaction hua hai. Please jaldi resolve karo.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1053,Mere account mein unknown transaction hua hai. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1054,"Hello, mere account mein unknown transaction hua hai.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1055,"Hello, mere account mein unknown transaction hua hai. Please jaldi resolve karo.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1056,"Hello, mere account mein unknown transaction hua hai. Mujhe jaldi update chahiye.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1057,"Please help, mere account mein unknown transaction hua hai.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1058,"Please help, mere account mein unknown transaction hua hai. Please jaldi resolve karo.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1059,"Please help, mere account mein unknown transaction hua hai. Mujhe jaldi update chahiye.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1060,Mujhe help chahiye kyunki mere account mein unknown transaction hua hai.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1061,Mujhe help chahiye kyunki mere account mein unknown transaction hua hai. Please jaldi resolve karo.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1062,Mujhe help chahiye kyunki mere account mein unknown transaction hua hai. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1063,Ye urgent hai: mere account mein unknown transaction hua hai.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1064,Ye urgent hai: mere account mein unknown transaction hua hai. Please jaldi resolve karo.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1065,Ye urgent hai: mere account mein unknown transaction hua hai. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_01
HGL_1066,Kisi ne mere account se order place kiya.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1067,Kisi ne mere account se order place kiya. Please jaldi resolve karo.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1068,Kisi ne mere account se order place kiya. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1069,"Hello, kisi ne mere account se order place kiya.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1070,"Hello, kisi ne mere account se order place kiya. Please jaldi resolve karo.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1071,"Hello, kisi ne mere account se order place kiya. Mujhe jaldi update chahiye.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1072,"Please help, kisi ne mere account se order place kiya.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1073,"Please help, kisi ne mere account se order place kiya. Please jaldi resolve karo.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1074,"Please help, kisi ne mere account se order place kiya. Mujhe jaldi update chahiye.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1075,Mujhe help chahiye kyunki kisi ne mere account se order place kiya.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1076,Mujhe help chahiye kyunki kisi ne mere account se order place kiya. Please jaldi resolve karo.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1077,Mujhe help chahiye kyunki kisi ne mere account se order place kiya. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1078,Ye urgent hai: kisi ne mere account se order place kiya.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1079,Ye urgent hai: kisi ne mere account se order place kiya. Please jaldi resolve karo.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1080,Ye urgent hai: kisi ne mere account se order place kiya. Mujhe jaldi update chahiye.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_02
HGL_1081,Lagta hai mera account hack ho gaya hai.,Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_03
